Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32,Landmark_33,Landmark_34,Landmark_35,Landmark_36,Landmark_37,Landmark_38,Landmark_39,Landmark_40,Landmark_41,Landmark_42,Landmark_43,Landmark_44,Landmark_45,Landmark_46,Landmark_47,Landmark_48,Landmark_49,Landmark_50,Landmark_51,Landmark_52,Landmark_53,Landmark_54,Landmark_55,Landmark_56,Landmark_57,Landmark_58,Landmark_59,Landmark_60,Landmark_61,Landmark_62,Landmark_63,result
0.8439825773239136,0.7941102981567383,-7.774816026540066e-07,0.7843109369277954,0.6786875128746033,-0.0304192900657653,0.7384541630744934,0.5687267780303955,-0.0684957504272461,0.6993882656097412,0.5248861908912659,-0.1045119389891624,0.6824726462364197,0.5264807939529419,-0.139928862452507,0.849905252456665,0.4906992316246032,-0.0820170417428016,0.7244074940681458,0.4620841741561889,-0.1321504563093185,0.69932621717453,0.5405750274658203,-0.1579195708036422,0.7168838381767273,0.591111958026886,-0.1719742715358734,0.8708004355430603,0.5604379177093506,-0.0910640582442283,0.721477746963501,0.5573683977127075,-0.1376448571681976,0.7096689343452454,0.623452365398407,-0.1444821953773498,0.7335243821144104,0.6551351547241211,-0.1492456942796707,0.8718236684799194,0.6439504623413086,-0.1019311398267746,0.7291002869606018,0.6339523196220398,-0.1420658975839615,0.7268235683441162,0.6892101168632507,-0.1279629468917846,0.7545821070671082,0.7156267166137695,-0.1170837208628654,0.8593093156814575,0.7244672775268555,-0.1145558878779411,0.7516277432441711,0.7047058939933777,-0.1462571173906326,0.7513537406921387,0.7374230623245239,-0.1360520869493484,0.7774558067321777,0.7571513652801514,-0.1250181943178177,3
0.830817699432373,0.79933100938797,-4.3298874174979574e-07,0.7993847131729126,0.6875734329223633,-0.0242888797074556,0.7697019577026367,0.5806979537010193,-0.0510628707706928,0.731194794178009,0.5320804119110107,-0.0765593722462654,0.7003798484802246,0.5211842060089111,-0.1006115674972534,0.8601168990135193,0.5049465298652649,-0.057246409356594,0.7263152599334717,0.4870652258396148,-0.0987586304545402,0.7128655910491943,0.5534087419509888,-0.1214974448084831,0.739777684211731,0.5919022560119629,-0.1336412727832794,0.8676873445510864,0.576913595199585,-0.065965436398983,0.7208513021469116,0.5638749599456787,-0.1035592705011367,0.7210173606872559,0.6153501868247986,-0.1105455085635185,0.7497867345809937,0.638514518737793,-0.1146315112709999,0.8594740033149719,0.6605381965637207,-0.0768032744526863,0.7235126495361328,0.6424698233604431,-0.1081509962677955,0.7292625904083252,0.6847124099731445,-0.0973954424262046,0.7604097127914429,0.7027449011802673,-0.0886308923363685,0.8420272469520569,0.7428625822067261,-0.0896597132086753,0.73872309923172,0.7173323631286621,-0.1136170402169227,0.7434877157211304,0.7425122261047363,-0.1058147922158241,0.773192286491394,0.7567073106765747,-0.0966490879654884,3
0.8267409205436707,0.7414533495903015,-8.73830458658631e-07,0.7808806896209717,0.6211587190628052,-0.010707963258028,0.7353338003158569,0.5181786417961121,-0.0394042879343032,0.6875556111335754,0.4670339524745941,-0.0693603530526161,0.6678237318992615,0.4495330154895782,-0.0993829518556594,0.8502447605133057,0.4605602920055389,-0.0597096942365169,0.7116504311561584,0.4520014524459839,-0.1006903946399688,0.7075727581977844,0.5245339274406433,-0.1212171763181686,0.7359974384307861,0.5491732954978943,-0.1331314295530319,0.8635255098342896,0.5419174432754517,-0.0751093029975891,0.7071547508239746,0.5328446626663208,-0.1111121773719787,0.7131352424621582,0.5950565934181213,-0.1109413728117942,0.745307981967926,0.6152116060256958,-0.1129893511533737,0.8556324243545532,0.6236954927444458,-0.0903927907347679,0.7100968956947327,0.6031704545021057,-0.1216703206300735,0.7186774015426636,0.6552742719650269,-0.1001938879489898,0.7523503303527832,0.67446368932724,-0.0862351208925247,0.8346468210220337,0.6979249715805054,-0.1061585322022438,0.7271915078163147,0.6659051179885864,-0.1305167824029922,0.7347606420516968,0.6961197257041931,-0.1148308962583541,0.7674568891525269,0.7147384881973267,-0.1015960574150085,3
0.7767395377159119,0.7347891926765442,-3.618908692715195e-07,0.7375587224960327,0.6211236119270325,-0.0218502413481473,0.7149991989135742,0.5253627300262451,-0.0444767698645591,0.6952647566795349,0.4730351865291595,-0.0649610757827758,0.6778392791748047,0.439537763595581,-0.0826814919710159,0.8436692357063293,0.4674478769302368,-0.0438394322991371,0.7136154174804688,0.4657135605812073,-0.0757560059428215,0.7068935632705688,0.5158114433288574,-0.095222882926464,0.7410773634910583,0.5287197828292847,-0.1079329624772071,0.8573582172393799,0.545398473739624,-0.0515296943485736,0.7112354636192322,0.5455793142318726,-0.077663242816925,0.7164771556854248,0.5800886750221252,-0.0831800028681755,0.7490185499191284,0.5840571522712708,-0.0894447043538093,0.8517882823944092,0.6280894875526428,-0.061038039624691,0.7152180671691895,0.6217506527900696,-0.0820293724536895,0.7226194143295288,0.6485838890075684,-0.0694241225719451,0.7536797523498535,0.6556234359741211,-0.0620884820818901,0.8345721364021301,0.7082650065422058,-0.0731809437274932,0.7304914593696594,0.6898506879806519,-0.0913002416491508,0.7352238297462463,0.7046307325363159,-0.083439752459526,0.76639324426651,0.7107145190238953,-0.0753476843237876,3
0.7861939668655396,0.7185329794883728,-3.378622466243542e-07,0.7528234720230103,0.6135802865028381,-0.0176989939063787,0.7266942858695984,0.5294053554534912,-0.0421093069016933,0.6945502161979675,0.4800508320331573,-0.065663181245327,0.6634175777435303,0.455208957195282,-0.0865224450826644,0.8454533219337463,0.4829380810260772,-0.0404468961060047,0.7248380780220032,0.4691517055034637,-0.0753285065293312,0.7219641208648682,0.5134590268135071,-0.1021932214498519,0.7542262077331543,0.5302683115005493,-0.1201424226164817,0.8527044057846069,0.5550561547279358,-0.0520893298089504,0.7141048908233643,0.5368045568466187,-0.0747896954417228,0.7242524027824402,0.5719825029373169,-0.0817912071943283,0.7578543424606323,0.5814213156700134,-0.0901170894503593,0.8429784178733826,0.6334228515625,-0.0658546611666679,0.71258145570755,0.609779953956604,-0.0803658291697502,0.7231044173240662,0.6382148265838623,-0.067444734275341,0.7527254223823547,0.650711715221405,-0.0614676810801029,0.8219799399375916,0.7105820178985596,-0.08305524289608,0.7229000926017761,0.6824921369552612,-0.094023697078228,0.7311022877693176,0.6974780559539795,-0.0842964947223663,0.7597041726112366,0.7079155445098877,-0.0765416547656059,3
0.7783787250518799,0.7363042831420898,-9.947967782863998e-07,0.7272125482559204,0.6205134391784668,-0.012403673492372,0.6941116452217102,0.5182033181190491,-0.0393082238733768,0.6664303541183472,0.4564589262008667,-0.0678794905543327,0.6686273217201233,0.4098396599292755,-0.0939614325761795,0.8276054859161377,0.4236980378627777,-0.0453036837279796,0.7087045311927795,0.4047877192497253,-0.0882163569331169,0.693938672542572,0.4782982468605041,-0.1120752170681953,0.7171382308006287,0.510834813117981,-0.1254824846982956,0.8442631363868713,0.498137891292572,-0.0616612434387207,0.7001299858093262,0.4913313388824463,-0.1036622077226638,0.701830267906189,0.5559691786766052,-0.109990194439888,0.7318642735481262,0.5800670385360718,-0.1128669753670692,0.8416635990142822,0.5762203931808472,-0.0793329551815986,0.7037569880485535,0.5699782967567444,-0.1158281713724136,0.7102875113487244,0.6218358874320984,-0.098058708012104,0.739649772644043,0.6394087076187134,-0.0834894180297851,0.8252284526824951,0.652544379234314,-0.097880832850933,0.7199724316596985,0.6309195160865784,-0.1229906529188156,0.7268655896186829,0.665169358253479,-0.107204332947731,0.7577037215232849,0.6817520260810852,-0.0915671437978744,3
0.7587777376174927,0.6827468872070312,-3.120958922409045e-07,0.7244832515716553,0.5921376943588257,-0.0235708225518465,0.7025823593139648,0.5046659111976624,-0.0460526943206787,0.6748414635658264,0.4487849473953247,-0.0660769566893577,0.6507930755615234,0.4088775813579559,-0.0823073610663414,0.8280606865882874,0.4362528026103973,-0.0381154268980026,0.7124701738357544,0.4252507984638214,-0.0674941763281822,0.7006945013999939,0.4774466454982757,-0.0865662768483161,0.7314662337303162,0.4997751116752624,-0.0994383916258812,0.8397621512413025,0.5042456984519958,-0.0445015244185924,0.7039058208465576,0.4951657652854919,-0.0660157576203346,0.7047111988067627,0.5394991636276245,-0.0713939294219017,0.7367933392524719,0.5509721636772156,-0.0768797323107719,0.8322886824607849,0.5817217230796814,-0.0532264895737171,0.703277051448822,0.5714389085769653,-0.0691312104463577,0.7053335905075073,0.606833279132843,-0.0580282099545002,0.7315895557403564,0.6185817718505859,-0.0519839972257614,0.813114583492279,0.6592913866043091,-0.0654258653521537,0.7140892148017883,0.6447808742523193,-0.0796507969498634,0.716190755367279,0.6653684377670288,-0.0732813328504562,0.741740882396698,0.6772586703300476,-0.0661600306630134,3
0.752456545829773,0.6770291328430176,-3.553850831394812e-07,0.725145161151886,0.5801884531974792,-0.0196678135544061,0.7051981091499329,0.499633252620697,-0.0452654622495174,0.6805177927017212,0.4472114741802215,-0.0698621794581413,0.6587165594100952,0.4158197045326233,-0.0904473513364791,0.831043004989624,0.4420408308506012,-0.0379743576049804,0.7181965708732605,0.4291627705097198,-0.07102732360363,0.7115463614463806,0.4728164970874786,-0.0941188633441925,0.7418290376663208,0.4894805252552032,-0.1091415584087371,0.8379112482070923,0.5111245512962341,-0.0489368848502635,0.7055724859237671,0.495573490858078,-0.0718871131539344,0.7114863991737366,0.5330114364624023,-0.0779701843857765,0.7430456876754761,0.5413446426391602,-0.0841188803315162,0.8287452459335327,0.5873132944107056,-0.0623336434364318,0.7028961181640625,0.5695482492446899,-0.0779834315180778,0.7104196548461914,0.6009292602539062,-0.0658922269940376,0.7383126020431519,0.6120126843452454,-0.0594867840409278,0.807876706123352,0.6641839146614075,-0.0793180912733078,0.7114805579185486,0.6451786756515503,-0.0909870043396949,0.7195971012115479,0.6634846329689026,-0.0825146064162254,0.7481701374053955,0.6746306419372559,-0.0747152417898178,3
0.7721734046936035,0.7181591987609863,-9.04344290120207e-07,0.7178422212600708,0.5984927415847778,-0.0104504134505987,0.6870290040969849,0.4913946986198425,-0.0353645868599414,0.6608728170394897,0.4316459894180298,-0.0628116056323051,0.6674596667289734,0.3961445391178131,-0.0879352912306785,0.8193350434303284,0.3999901711940765,-0.0401995964348316,0.7027776837348938,0.3804072141647339,-0.0819968953728675,0.693922221660614,0.4481295645236969,-0.1030269414186477,0.7209855914115906,0.4722146391868591,-0.1144496873021125,0.8334423899650574,0.4694323241710663,-0.0573978647589683,0.6900951862335205,0.4664810299873352,-0.0979471579194068,0.698442280292511,0.5225322246551514,-0.1007980108261108,0.7354885339736938,0.5327824354171753,-0.101264514029026,0.8293001055717468,0.5443363189697266,-0.076748602092266,0.689618706703186,0.5466305613517761,-0.1116716116666793,0.7047253847122192,0.5893090963363647,-0.0950828865170478,0.7428172826766968,0.5904504656791687,-0.0821410790085792,0.8105829358100891,0.6187033653259277,-0.0971472486853599,0.6994189620018005,0.6135689616203308,-0.1203324869275093,0.7136297821998596,0.6444371938705444,-0.1072462201118469,0.7523851990699768,0.6494992971420288,-0.0948409810662269,3
0.738718569278717,0.6548840999603271,-2.737241402428481e-07,0.7106947302818298,0.5541346073150635,-0.0252764355391263,0.6930039525032043,0.4681243300437927,-0.0514340065419673,0.6710763573646545,0.4145066440105438,-0.0748751387000083,0.659468412399292,0.395434021949768,-0.0934900715947151,0.8185834884643555,0.4107766151428222,-0.0394948683679103,0.7055798172950745,0.400190532207489,-0.0738226100802421,0.6974459886550903,0.4475441873073578,-0.0976530835032463,0.7271323800086975,0.4656500220298767,-0.1131878346204757,0.8281331062316895,0.4750140309333801,-0.0466840714216232,0.6937811374664307,0.4651475250720978,-0.0710161328315734,0.6990922093391418,0.5055088996887207,-0.0774694755673408,0.7322287559509277,0.512630045413971,-0.0831459984183311,0.8193001747131348,0.5502389073371887,-0.0571168474853038,0.6923685669898987,0.5394182205200195,-0.0728592872619628,0.7002254724502563,0.5695894360542297,-0.0607960931956768,0.7299634218215942,0.5776928663253784,-0.0539423786103725,0.7981246709823608,0.6268540620803833,-0.071747288107872,0.70060133934021,0.6118093729019165,-0.0835467651486396,0.7109194993972778,0.6286486983299255,-0.0761996880173683,0.7425963878631592,0.6363281011581421,-0.0687077417969703,3
